text,label
Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,0
"বাংলাদেশ এনার্জি রেগুলেটরী কমিশন কর্তৃক ফেব্রুয়ারি ২০২২ এর জন্য সমন্বয়কৃত এলপিজি’র সর্ব্বোচ মূল্যহারঃ ১২ কেজি সিলিন্ডার ১,২৪০ টাকা, ৩৫ কেজি সিলিন্ডার ৩,৬১৭ টাকা, ৪৫ কেজি সিলিন্ডার ৪,৬৫০ টাকা।",0
"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love",0
Umma my life and vava umma love you lot dear,0
You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,1
"Not really dude, have no friends i'm afraid :(",0
Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,1
"Just sent you an email – to an address with incomm in it, is that right?",0
THANX 4 PUTTIN DA FONE DOWN ON ME!!,0
ছুটির দিনে রবি অ্যাপে ৩২৳ ক্যাশব্যাক+৪০জিবি+৮০০মিঃ ৬৩০৳ cutt.ly/c630,1
Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,0
আকর্ষণীয় পুরষ্কার জিততে নিচের লিংকে ক্লিক করুন|,1
"[BRAC Bank] টাকা পাঠান কম খরচে! বিকাশ থেকে ব্র্যাক ব্যাংক একাউন্টে টাকা পাঠান, হাজারে মাত্র ১০ টাকা খরচে। বিস্তারিত:tinyurl.com/Bblbks2",1
It vl bcum more difficult..,0
ইফতার কিংবা ঈদ শপিং-সবই হবে ব্র্যাক ব্যাংক কার্ডের আকর্ষণীয় সব অফারের সাথে! বিস্তারিত: tinyurl.com/BBLRMD,1
"So check your errors and if you had difficulties, do correction.",0
বাংলাদেশ সেনাবাহিনীর ৯২তম বিএমএ দীর্ঘমেয়াদী কোর্সে অফিসার পদে যোগদানের জন্য অনলাইনে ২১ অক্টোবর ২০২৩ তারিখের মধ্যে আবেদন করুন। বিস্তারিতঃ https: //joinbangladesharmy.army.mil.bd,0
বাংলাদেশ বিমান বাহিনীতে ৮৭ বাফা কোর্সে অফিসার ক্যাডেট নিয়োগ চলছে। ভিজিট করুনঃ www.joinbangladeshairforce.mil.bd,0
Are you driving or training?,0
"নতুন গ্রাহকদের জন্য বিশেষ অফার, আজই উপভোগ করুন!",1
শুভ দীপাবলী!,1
Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,0
"আজ ৩১ মে, ২০২৪ ‘বিশ্ব তামাকমুক্ত দিবস’। এবারের প্রতিপাদ্য: ‘তামাক কোম্পানির হস্তক্ষেপ প্রতিহত করি, শিশুদের সুরক্ষা নিশ্চিত করি’। - জাতীয় তামাক নিয়ন্ত্রণ সেল, স্বাস্থ্য সেবা বিভাগ, স্বাপকম।",0
dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,1
"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",0
"অনুদানের দিন শেষ, ভ্যাট দিয়ে গড়ব দেশ - জাতীয় রাজস্ব বোর্ড।",0
Now got tv 2 watch meh? U no work today?,0
ট্রানজ্যাকশন নম্বর R240426.1201.720049 20 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 20.01 টাকা। নতুন মেয়াদ 26/05/24পর্যন্ত,0
I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,0
Pls send me your address sir.,0
K.k:)apo k.good movie.,0
Well I might not come then...,0
ট্রানজ্যাকশন নম্বর R230613.2152.190161 49 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 49.68 টাকা। নতুন মেয়াদ 11/03/24পর্যন্ত,0
It should take about  &lt;#&gt;  min,0
"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",0
পিএসজি ও রিয়াল মাদ্রিদ এবং ইন্টার ও লিভারপুল-এর মধ্যকার উয়েফা চ্যাম্পিয়নস লিগের এক্সাইটিং ম্যাচগুলো সনি টেন ২ এইচডি চ্যানেলে উপভোগ করতে আজই রিচার্জ করুন আপনার আকাশ সংযোগটি।,1
"শুভ বিবাহ বার্ষিকী,",1
I'm job profile seems like bpo..,0
"২২ মার্চ ২০২৩ বিশ্ব পানি দিবস, এবারের প্রতিপাদ্য বিষয় “পানি ও স্যানিটেশন সংকট সমাধানে ত্বরান্বিত পরিবর্তন’’-পানি সম্পদ মন্ত্রণালয়।",1
বিশ্ব ভালোবাসা দিবসে ডায়মন্ড ওয়ার্ল্ড দিচ্ছে ডায়মন্ড গহনাতে ২৫% ছাড় ও কেনাকাটায় নিশ্চিত উপহার ১৫ই ফেব্রুয়ারী পর্যন্ত। কল: ০১৭১৩১৯৯২৭০,1
Anything...,0
প্রতিদিন ১০০০ টাকার কেনাকাটায় ফ্রি ডেলিভারি!,1
শেখ হাসিনা সরকারের সাফল্যঃ,0
Lol. Well quality aint bad at all so i aint complaining,0
বিকাশ অ্যাপ থেকে নিজ নাম্বারে ৳৬০ রিচার্জ করলেই ৳২০ ক্যাশব্যাক! TCA,1
Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,0
"এন্টিবায়োটিক ব্যবহারে সচেতন হই, সকলে মিলে এন্টিমাইক্রোবিয়াল রেজিস্ট্যান্স প্রতিরোধ করি- সিডিসি, স্বাস্থ্য অধিদপ্তর।",0
Where do you need to go to get it?,0
যেকোনো রবি ও এয়ারটেল নম্বরে ইনস্ট্যান্ট রিচার্জ করুন ব্র্যাক ব্যাংক আস্থা অ্যাপ দিয়ে। বিস্তারিতঃ tinyurl.com/asthadnld,1
"তোমরা যদি ক্লাসে আসো আমাকে জানাইও
আমার সকালে কিছু কাজ আছে
তোমরা যদি ক্লাস না কর আমি একটু লেইট করে যাব কালকে
সো কালকে ক্লাস করতে চাইলে আমাকে বলে দাও
আর যদি না কর সেটাও বলে দাও|",0
Lol where do u come up with these ideas?,0
গ্রামীণফোনের সিস্টেম উন্নয়নমূলক কাজ সফলভাবে সম্পন্ন হয়েছে। বর্তমানে রিচার্জ বা বিল পেমেন্ট সহ আমাদের সকল সার্ভিস আগের মতো চালু রয়েছে। গ্রামীণফোনের সাথে থাকার জন্য ধন্যবাদ।|,0
"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",0
ফ্রি ২০০এমবি ইন্টারনেট নিতে আজই মাইজিপি অ্যাপে আসুন। ক্লিক: mygp.li/f1|,1
* Am on my way,0
Wife.how she knew the time of murder exactly,0
Well. You know what i mean. Texting,0
